MaritalStatus,ApplicationMode,ApplicationOrder,Course,PreviousQualification,PreviousQualificationGrade,MothersQualification,FathersQualification,MothersOccupation,FathersOccupation,AdmissionGrade,Displaced,TuitionFeesUpToDate,Gender,ScholarshipHolder,AgeAtEnrollment,CurricularUnits1stSemEvaluations,CurricularUnits1stSemApproved,CurricularUnits1stSemGrade,CurricularUnits2ndSemEnrolled,CurricularUnits2ndSemEvaluations,CurricularUnits2ndSemApproved,UnemploymentRate,InflationRate,GDP,Target
1,1,2,9254,1,136,38,38,9,7,125.2,1,1,0,1,18,8,6,12.28571429,6,9,5,8.9,1.4,3.51,Graduate
1,1,1,9085,1,140,12,1,1,90,141.8,0,1,0,0,21,7,5,14.4,5,5,5,7.6,2.6,0.32,Graduate
1,17,5,9500,1,143,38,1,9,7,130.6,1,1,0,1,18,8,7,13.15,8,9,8,13.9,-0.3,0.79,Graduate
1,44,1,9147,39,130,2,37,2,8,130,0,0,1,0,25,6,0,0,5,5,0,15.5,2.8,-4.06,Dropout
1,15,1,9119,1,133.1,1,3,5,8,100,0,1,1,0,21,5,0,0,6,8,0,11.1,0.6,2.02,Dropout
1,18,2,9500,1,129,38,37,5,5,119,1,1,0,1,19,8,7,12.34285714,8,8,7,10.8,1.4,1.74,Graduate
1,1,2,9773,1,132,38,1,9,9,124.3,1,1,0,0,19,6,5,12.2,6,7,5,10.8,1.4,1.74,Enrolled
1,17,1,9254,1,118,11,34,5,0,122.2,1,1,0,0,22,10,4,10.5,6,14,1,7.6,2.6,0.32,Dropout
1,15,1,9147,1,150,38,1,9,1,150,0,1,1,0,19,5,5,10.6,5,8,5,12.4,0.5,1.79,Graduate
1,39,1,8014,19,133.1,37,37,9,5,135.5,0,1,0,0,58,6,0,0,6,6,0,11.1,0.6,2.02,Dropout
1,16,2,9238,1,122,19,37,9,7,127.3,1,1,0,1,19,8,4,11.25,6,6,6,10.8,1.4,1.74,Graduate
1,43,1,9670,1,127,37,37,9,9,127,1,1,1,0,23,11,6,10.5,10,10,10,9.4,-0.8,-3.12,Graduate
1,1,2,9773,1,122,37,37,9,9,126.9,1,1,0,1,19,11,4,11,6,11,3,9.4,-0.8,-3.12,Enrolled
1,18,3,9500,1,131,19,1,4,7,127.5,1,1,0,0,18,7,7,13.45714286,8,8,8,13.9,-0.3,0.79,Graduate
1,1,2,9085,1,130,19,19,90,90,122,0,1,0,0,20,6,5,12.6,5,8,4,7.6,2.6,0.32,Graduate
1,17,5,9085,1,130,19,19,90,7,115.8,0,0,0,0,18,0,0,0,6,0,0,12.7,3.7,-1.7,Dropout
1,17,1,9670,1,130,3,19,5,5,121.6,0,1,0,0,18,6,6,13.66666667,6,8,5,8.9,1.4,3.51,Graduate
1,17,4,9147,1,122,19,19,5,7,116.4,1,1,0,1,18,5,5,11.6,5,5,5,11.1,0.6,2.02,Graduate
1,39,1,9130,1,114,38,38,9,10,120,0,1,0,0,24,9,6,12.57142857,6,10,5,11.1,0.6,2.02,Dropout
1,17,4,9853,1,143,37,37,9,5,127.3,1,1,0,0,18,7,5,11.8,6,7,5,10.8,1.4,1.74,Dropout
1,1,3,9147,1,127,1,38,5,7,123.5,1,1,0,1,19,5,5,11.6,5,11,3,9.4,-0.8,-3.12,Enrolled
1,17,3,9238,1,141,19,38,9,7,125.6,1,1,0,1,19,8,6,11.33333333,6,6,6,8.9,1.4,3.51,Graduate
1,1,1,9254,1,129,38,38,6,6,118.5,1,1,0,0,18,6,6,10.66666667,6,6,6,7.6,2.6,0.32,Graduate
1,1,2,9130,1,140,19,37,9,9,129.5,1,1,0,0,18,10,4,13.5,5,5,5,12.7,3.7,-1.7,Enrolled
1,1,1,171,1,137,19,19,5,5,134.6,1,1,0,1,19,0,0,0,0,0,0,10.8,1.4,1.74,Graduate
1,44,1,9085,1,140,4,4,2,6,140,0,1,0,0,22,9,6,13.33333333,6,9,4,13.9,-0.3,0.79,Graduate
1,1,1,9254,1,143,2,37,1,1,133.2,1,1,0,0,19,9,5,13.4,6,16,2,10.8,1.4,1.74,Enrolled
3,17,1,9238,1,138,37,37,9,9,133.5,1,1,0,1,21,8,3,10.2,6,13,4,12.7,3.7,-1.7,Enrolled
1,17,1,9773,1,120,19,38,9,7,117.9,1,1,0,1,21,6,5,13,6,7,6,8.9,1.4,3.51,Graduate
1,1,3,9500,1,144,38,38,5,7,128,1,1,0,1,18,11,7,12.90857143,8,11,7,10.8,1.4,1.74,Graduate
1,1,5,9853,1,123,1,12,4,9,113.2,1,1,0,0,20,12,4,12,6,11,1,10.8,1.4,1.74,Dropout
1,1,3,9254,1,129,37,38,7,7,122,1,1,0,1,18,9,6,10.83333333,6,8,5,7.6,2.6,0.32,Enrolled
1,16,3,9070,1,152,1,38,4,8,156.9,1,1,0,0,19,6,6,15.33333333,6,9,6,12.7,3.7,-1.7,Graduate
1,1,2,9500,1,130,1,38,9,9,125.1,1,1,0,1,18,9,6,12.81666667,8,11,6,11.1,0.6,2.02,Enrolled
1,15,1,9147,1,133.1,41,1,3,4,100,0,0,1,0,26,7,6,13,6,6,2,11.1,0.6,2.02,Dropout
1,15,1,9119,1,160,1,3,143,152,160,0,1,0,0,19,11,2,13.5,5,11,2,8.9,1.4,3.51,Enrolled
2,39,1,8014,1,140,37,37,9,9,101,0,1,0,0,35,7,6,12.5,6,6,6,15.5,2.8,-4.06,Graduate
1,18,1,9670,1,133,1,1,9,9,121.5,1,1,0,1,19,7,6,13,6,6,6,12.4,0.5,1.79,Graduate
1,1,1,9085,1,138,38,37,9,6,126.8,1,1,1,0,18,6,4,11.75,5,10,5,10.8,1.4,1.74,Graduate
1,1,5,9670,1,142,19,19,7,3,132.9,0,1,1,0,19,5,4,12.5,5,5,4,7.6,2.6,0.32,Graduate
1,1,1,171,1,115,1,1,9,9,134.3,1,1,1,0,25,19,17,11.61111111,17,22,17,12.4,0.5,1.79,Graduate
1,17,6,9254,1,125,1,1,4,3,120.5,1,1,1,0,18,6,6,14,6,6,6,11.1,0.6,2.02,Graduate
1,17,1,9003,1,170,1,4,9,5,144.1,1,0,1,0,26,8,0,0,6,10,0,16.2,0.3,-0.92,Dropout
1,43,1,9991,1,140,1,1,6,6,100,0,1,1,0,34,5,5,13.8,5,6,5,9.4,-0.8,-3.12,Graduate
1,1,2,9254,1,110,4,19,4,3,114.8,1,0,1,0,18,6,0,0,5,5,0,12.7,3.7,-1.7,Dropout
1,1,1,171,1,114,3,29,3,5,111.9,0,0,1,0,18,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,17,3,9119,1,138,1,19,4,3,125.4,1,1,1,1,18,9,4,12.25,5,9,3,8.9,1.4,3.51,Dropout
1,44,1,9003,39,140,37,37,9,4,140,0,1,1,0,20,12,3,11.5,6,12,3,12.4,0.5,1.79,Dropout
1,44,1,9070,39,140,1,19,4,4,140,0,1,1,0,25,9,6,12.57142857,9,9,9,16.2,0.3,-0.92,Graduate
1,17,1,9130,1,132,2,1,4,1,127.8,0,1,1,0,18,9,6,12,6,10,5,11.1,0.6,2.02,Dropout
1,1,1,9003,1,148,19,37,9,9,131.6,1,1,1,0,19,17,11,12,12,21,12,15.5,2.8,-4.06,Graduate
1,1,1,171,1,132,1,1,4,1,119.4,1,1,1,0,20,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
1,18,2,9238,1,126,19,37,5,7,129.9,1,1,1,1,20,9,6,12,6,6,6,10.8,1.4,1.74,Graduate
1,1,1,9119,1,121,3,1,2,3,114,0,1,1,0,20,9,4,11.6,5,7,4,7.6,2.6,0.32,Enrolled
1,1,2,9147,1,120,1,37,4,9,113.4,1,1,1,1,19,5,0,0,5,5,0,11.1,0.6,2.02,Dropout
1,1,1,9147,1,123,1,19,4,5,117.8,0,1,1,0,20,9,5,12,5,9,4,8.9,1.4,3.51,Enrolled
1,1,6,9500,1,122,1,1,3,7,114.3,1,1,1,0,18,8,6,13.97666667,8,12,6,11.1,0.6,2.02,Enrolled
1,1,1,9670,1,136,2,38,143,163,129.7,1,1,1,0,19,10,4,12.5,6,12,1,16.2,0.3,-0.92,Enrolled
1,18,1,9147,1,119,37,37,7,7,112,1,0,1,0,20,5,0,0,5,0,0,9.4,-0.8,-3.12,Dropout
1,39,1,9670,1,120,38,37,7,7,140,0,1,1,0,24,15,4,10.5,6,16,4,15.5,2.8,-4.06,Dropout
1,44,1,9003,39,150,38,38,9,8,150,1,1,1,0,20,8,5,12.85714286,6,11,6,16.2,0.3,-0.92,Graduate
1,1,3,9670,1,121,3,19,2,8,122.4,1,1,1,0,19,7,3,11.66666667,5,5,4,9.4,-0.8,-3.12,Enrolled
1,51,1,9119,1,140,1,19,4,4,150,0,1,1,0,23,7,2,13,5,11,1,8.9,1.4,3.51,Dropout
1,17,2,9254,1,135,19,19,4,3,135,1,1,1,0,20,8,6,11.83333333,6,9,5,7.6,2.6,0.32,Enrolled
1,43,4,8014,1,116,34,34,0,0,116.2,0,1,1,0,21,11,11,12.45454545,11,17,8,9.4,-0.8,-3.12,Graduate
1,17,2,9119,1,120,10,12,9,9,120.4,1,1,1,0,20,6,3,11,5,6,0,10.8,1.4,1.74,Dropout
2,17,5,9119,1,126,37,38,4,4,122.9,1,1,1,0,21,10,4,13.2,5,7,4,7.6,2.6,0.32,Enrolled
1,1,1,9773,1,170,1,19,9,7,155,0,1,1,1,18,6,6,15.5,6,6,6,11.1,0.6,2.02,Graduate
1,1,3,9254,1,123,1,1,4,3,123.4,1,1,1,0,18,8,6,12.33333333,6,6,6,11.1,0.6,2.02,Graduate
1,17,1,9147,1,120,3,38,3,7,124.2,1,1,1,0,18,13,5,12,5,9,4,13.9,-0.3,0.79,Enrolled
1,44,1,9003,39,130,3,3,7,1,130,1,1,1,0,20,12,4,11.6,6,11,5,15.5,2.8,-4.06,Enrolled
1,17,1,9773,1,130,19,38,4,9,126.2,0,1,1,1,18,7,6,11.33333333,6,8,6,16.2,0.3,-0.92,Graduate
1,17,1,9773,1,117,37,37,0,4,120.5,1,1,1,0,19,12,0,0,6,0,0,9.4,-0.8,-3.12,Dropout
1,17,1,9119,1,131,1,3,9,10,123.7,1,1,1,0,20,7,4,12,5,8,2,10.8,1.4,1.74,Enrolled
1,17,1,9130,1,130,19,38,4,7,122.5,0,1,1,0,19,11,4,12,5,9,5,9.4,-0.8,-3.12,Graduate
1,39,1,9991,1,133,37,37,9,5,139.2,1,1,1,0,33,11,2,12.5,5,9,2,12.7,3.7,-1.7,Dropout
1,51,1,171,1,128,2,1,3,3,131.2,1,1,1,0,21,12,12,13.66666667,11,16,11,8.9,1.4,3.51,Graduate
2,39,1,9003,1,133.1,1,19,4,4,120,0,0,1,0,25,17,2,14.5,6,13,0,15.5,2.8,-4.06,Dropout
1,1,1,9085,1,123,1,1,4,9,116.7,1,1,1,1,20,10,4,13.2,6,8,0,12.4,0.5,1.79,Dropout
1,53,1,9085,42,150,1,1,9,4,150,1,1,1,1,22,11,5,12.16666667,8,14,5,8.9,1.4,3.51,Dropout
4,39,1,9773,19,133.1,37,37,9,1,117.5,0,1,0,0,39,10,4,11.25,6,6,6,10.8,1.4,1.74,Graduate
1,1,2,9670,1,140,3,1,2,6,137.6,1,1,1,1,21,8,6,15.16666667,6,7,6,8.9,1.4,3.51,Graduate
1,17,1,9254,1,126,1,1,9,9,124.3,0,1,0,1,19,8,6,11.16666667,6,7,4,16.2,0.3,-0.92,Graduate
1,39,1,9500,19,133.1,37,37,9,7,116,0,1,0,1,26,8,6,10.98333333,7,8,6,7.6,2.6,0.32,Graduate
1,18,2,9238,1,121,19,1,4,3,121.4,1,1,0,1,19,8,4,10.75,6,11,5,15.5,2.8,-4.06,Graduate
1,53,1,9085,42,140,1,3,4,2,142.8,1,0,0,1,20,15,11,13.38461538,9,13,7,8.9,1.4,3.51,Graduate
1,17,1,9670,1,133.1,1,37,4,9,96,1,1,0,1,25,8,6,11.28571429,6,10,5,15.5,2.8,-4.06,Enrolled
1,43,1,8014,1,131,19,37,8,5,125,0,1,1,0,24,13,0,0,6,6,0,16.2,0.3,-0.92,Dropout
1,17,6,9119,1,124,19,19,4,0,126.1,1,1,1,0,20,7,4,13,5,9,5,7.6,2.6,0.32,Graduate
2,39,1,9003,1,120,37,37,9,9,155.8,0,1,1,0,29,9,6,16.11111111,6,7,6,13.9,-0.3,0.79,Graduate
1,1,1,9773,1,133.1,1,3,9,9,116,0,1,1,0,20,8,6,11.5,6,8,6,16.2,0.3,-0.92,Graduate
1,44,1,9130,39,110,3,4,2,2,110,1,1,1,0,20,15,4,10.75,6,12,2,13.9,-0.3,0.79,Dropout
1,39,1,9670,19,133.1,19,1,5,8,97.2,1,1,1,1,24,10,4,11.6,6,8,5,11.1,0.6,2.02,Graduate
1,39,1,9500,19,133.1,1,3,2,2,100,0,1,1,0,24,21,0,0,7,7,0,16.2,0.3,-0.92,Dropout
1,7,1,9119,40,140,3,1,2,5,140,0,1,1,0,23,5,5,13.8,5,7,5,11.1,0.6,2.02,Graduate
1,43,1,9556,1,130,1,37,5,5,128,1,1,1,0,20,8,7,13.58571429,8,8,8,15.5,2.8,-4.06,Graduate
1,17,2,9670,1,110,1,1,4,10,115.3,1,1,1,0,19,8,6,13.85714286,6,8,5,15.5,2.8,-4.06,Graduate
4,39,1,9003,1,140,37,37,9,8,150,0,1,1,0,28,12,5,12,6,10,6,11.1,0.6,2.02,Enrolled
1,44,1,9003,39,160,1,38,4,4,160,1,1,1,1,20,9,6,13.44444444,6,9,5,13.9,-0.3,0.79,Graduate
1,1,1,9070,1,138,38,37,3,3,133.1,0,1,1,0,18,6,6,14,6,7,6,8.9,1.4,3.51,Graduate
1,1,1,9670,1,126,1,1,90,90,119,1,1,1,0,20,10,1,12,6,0,0,10.8,1.4,1.74,Dropout
2,39,1,9991,1,120,37,19,5,3,156,1,1,1,0,33,5,5,14.2,5,6,5,10.8,1.4,1.74,Graduate
2,39,1,9500,1,130,37,37,191,183,163.7,0,1,0,0,35,11,5,13.34,7,9,5,12.4,0.5,1.79,Enrolled
1,39,1,9500,40,130,37,37,9,7,130,0,1,0,0,27,12,7,12.45714286,8,12,7,12.7,3.7,-1.7,Enrolled
1,17,5,9773,1,122,38,38,7,7,123.1,1,0,0,0,19,12,3,11,6,12,3,9.4,-0.8,-3.12,Dropout
1,39,1,9991,1,160,37,19,9,9,160,0,1,0,1,31,13,4,10.5,5,10,4,15.5,2.8,-4.06,Enrolled
1,1,1,171,1,134,19,37,7,7,136.1,1,1,1,0,19,0,0,0,0,0,0,9.4,-0.8,-3.12,Graduate
1,43,1,9070,1,134,19,37,7,7,132.7,1,1,1,0,22,13,13,14,12,13,12,15.5,2.8,-4.06,Graduate
1,43,1,9500,1,140,1,1,6,6,128.2,0,1,0,0,39,0,0,0,8,0,0,12.7,3.7,-1.7,Dropout
1,17,1,9254,1,127,1,1,4,8,126.7,1,0,1,0,22,1,0,0,6,0,0,12.4,0.5,1.79,Dropout
2,39,1,9991,1,133.1,37,19,9,10,150,0,1,1,0,47,8,4,10,5,8,4,9.4,-0.8,-3.12,Enrolled
1,17,1,171,1,143,19,37,5,9,156.3,1,1,1,1,19,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
1,10,1,9254,1,115,3,1,9,9,116.1,1,1,0,0,19,6,6,13.5,6,6,6,12.4,0.5,1.79,Graduate
1,17,1,9500,1,131,19,37,9,9,123.8,1,1,0,0,19,0,0,0,8,0,0,15.5,2.8,-4.06,Dropout
1,1,1,171,1,146,19,37,9,7,153,1,1,0,1,21,18,17,13.38888889,17,18,17,11.1,0.6,2.02,Graduate
1,7,1,9500,5,140,19,1,4,1,140,1,0,0,0,39,0,0,0,8,0,0,12.4,0.5,1.79,Dropout
1,17,1,171,1,135,19,1,4,1,131.9,1,1,1,0,19,12,12,13.58333333,11,12,11,8.9,1.4,3.51,Graduate
1,1,1,171,1,133,37,19,9,8,141.4,0,1,1,1,20,0,0,0,0,0,0,13.9,-0.3,0.79,Enrolled
1,39,1,9147,12,133.1,1,1,9,4,140,1,0,1,0,24,5,0,0,5,5,0,12.7,3.7,-1.7,Dropout
1,39,1,9991,1,120,19,19,9,9,115,1,1,1,0,27,9,1,10,5,5,0,12.7,3.7,-1.7,Dropout
2,39,1,9991,1,133.1,37,37,9,9,168,0,1,1,0,29,5,5,15.2,5,5,5,11.1,0.6,2.02,Graduate
1,17,1,9085,1,130,19,1,9,4,101.3,1,1,1,0,20,12,4,12.8,6,17,0,12.4,0.5,1.79,Dropout
1,1,1,9670,1,125,19,1,7,4,122.6,0,1,1,0,21,7,5,11.16666667,5,5,4,9.4,-0.8,-3.12,Dropout
1,1,1,171,1,134,3,2,2,2,141.7,1,1,1,0,18,0,0,0,0,0,0,7.6,2.6,0.32,Enrolled
1,1,1,9500,1,151,1,1,4,3,132.3,0,1,1,0,19,9,7,12.82857143,8,9,7,12.7,3.7,-1.7,Graduate
1,17,1,9773,1,112,1,1,5,1,111.7,0,0,1,0,19,6,6,12.5,6,10,4,15.5,2.8,-4.06,Dropout
1,39,1,9119,1,120,37,37,9,9,98.7,0,1,1,1,28,12,3,10,5,10,3,12.4,0.5,1.79,Graduate
1,15,1,9254,1,140,19,1,9,7,140,1,0,0,0,21,6,6,11.5,6,10,4,13.9,-0.3,0.79,Graduate
1,10,1,9500,1,140,3,3,2,9,140,1,0,0,0,23,11,7,11.32857143,8,11,7,12.7,3.7,-1.7,Dropout
4,39,1,9003,1,133.1,19,19,9,4,100.7,0,1,0,0,39,15,2,13,6,13,3,15.5,2.8,-4.06,Enrolled
1,17,3,9500,1,143,38,1,9,5,133.8,1,1,0,0,18,7,6,13.03333333,7,7,6,7.6,2.6,0.32,Graduate
2,15,1,9773,1,133.1,37,37,9,6,100,0,1,0,0,59,8,6,12.16666667,6,7,4,11.1,0.6,2.02,Graduate
1,7,1,9119,4,180,4,3,2,7,180,0,1,1,0,30,6,4,14.5,5,10,3,13.9,-0.3,0.79,Enrolled
1,1,1,9085,1,136,1,38,9,9,130.8,1,1,0,0,18,7,5,14.4,5,5,5,12.7,3.7,-1.7,Graduate
2,44,1,9991,39,140,37,37,9,9,140,0,1,0,0,41,10,4,12.25,7,9,6,9.4,-0.8,-3.12,Enrolled
1,39,1,9500,1,130,37,19,9,8,106.2,1,1,0,0,27,14,0,0,7,14,0,11.1,0.6,2.02,Dropout
1,1,1,9238,1,141,38,19,9,10,125.6,1,1,0,1,18,6,6,12.66666667,6,6,6,9.4,-0.8,-3.12,Graduate
1,18,5,9853,1,121,38,19,7,7,117.5,1,0,0,0,20,14,2,12,6,14,3,10.8,1.4,1.74,Dropout
2,39,1,9119,3,120,37,37,4,7,122.5,0,0,0,0,32,6,0,0,5,5,0,12.7,3.7,-1.7,Dropout
1,17,1,9147,1,129,38,37,3,5,132.9,1,1,0,0,19,5,3,11.66666667,5,10,4,9.4,-0.8,-3.12,Dropout
2,39,1,9853,12,133.1,37,37,7,8,103,0,1,0,0,41,0,0,0,6,0,0,16.2,0.3,-0.92,Dropout
4,17,5,8014,1,100,19,19,90,90,107,0,1,0,0,38,12,1,10,5,10,0,10.8,1.4,1.74,Dropout
1,7,1,9130,2,133.1,42,1,4,9,100,0,1,1,0,35,8,0,0,6,9,0,8.9,1.4,3.51,Dropout
1,39,1,8014,1,133.1,34,34,0,0,100,1,1,0,0,27,11,4,12.25,6,16,3,7.6,2.6,0.32,Dropout
1,17,1,9070,1,139,1,37,4,9,131.3,1,1,0,0,19,10,4,12,6,6,6,7.6,2.6,0.32,Graduate
1,18,1,9773,1,125,19,37,9,5,122.2,0,0,0,0,18,7,5,12.6,6,6,5,11.1,0.6,2.02,Enrolled
2,39,1,9991,9,133.1,34,34,0,0,118.4,0,0,0,0,39,5,0,0,5,5,0,7.6,2.6,0.32,Dropout
2,7,1,9254,2,100,37,37,9,9,100,0,0,0,0,37,5,0,0,5,10,0,10.8,1.4,1.74,Dropout
5,39,1,9500,1,110,38,38,9,9,110,0,0,0,0,37,8,0,0,8,8,0,12.7,3.7,-1.7,Dropout
2,43,1,8014,1,133.1,34,34,0,0,100,0,1,0,1,35,16,16,12.6875,13,13,13,9.4,-0.8,-3.12,Graduate
1,43,1,9147,1,123,37,37,9,9,106.2,0,1,0,0,49,22,10,10.4,9,18,6,12.7,3.7,-1.7,Graduate
1,7,1,9147,40,110,37,37,9,9,110,0,1,0,0,52,26,14,10.46666667,12,16,12,13.9,-0.3,0.79,Graduate
1,1,2,9085,1,130,1,38,5,5,122.3,1,1,0,0,18,10,5,14.33333333,5,8,5,9.4,-0.8,-3.12,Graduate
1,39,1,8014,1,133.1,37,37,9,9,112.5,0,1,0,1,30,7,6,14.66666667,6,7,6,10.8,1.4,1.74,Graduate
1,1,2,9500,1,97,1,19,2,7,98.1,1,1,0,0,21,7,7,12.83571429,8,8,8,11.1,0.6,2.02,Graduate
1,1,1,9119,1,130,37,19,9,5,140.2,1,1,1,0,20,5,0,0,5,0,0,9.4,-0.8,-3.12,Dropout
1,17,1,9147,1,139,1,38,6,6,143.6,1,1,1,0,18,9,0,0,5,5,0,7.6,2.6,0.32,Enrolled
1,16,1,171,1,150,37,37,9,9,134.6,1,1,1,0,19,0,0,0,0,0,0,7.6,2.6,0.32,Dropout
1,1,3,9500,1,141,3,19,2,10,126.8,1,1,1,0,18,8,8,13.24875,8,8,8,9.4,-0.8,-3.12,Graduate
1,15,1,33,1,133.1,2,3,2,4,100,0,1,1,0,20,10,7,12.85714286,7,7,4,8.9,1.4,3.51,Enrolled
1,17,1,9130,1,137,38,19,5,7,130,1,1,0,0,21,12,5,13.6,6,10,4,12.4,0.5,1.79,Enrolled
1,1,4,9147,1,116,1,1,3,4,113.6,1,1,0,1,22,6,3,14,5,8,5,11.1,0.6,2.02,Graduate
1,44,1,9130,39,140,19,19,5,5,140,1,0,0,0,20,11,3,12,6,11,2,12.4,0.5,1.79,Enrolled
1,17,4,9085,1,106,37,1,3,9,106,0,1,0,0,20,9,6,13.16666667,6,8,4,13.9,-0.3,0.79,Enrolled
1,17,6,9238,1,135,1,19,7,7,126.6,1,1,0,1,19,8,6,13.625,6,7,6,12.7,3.7,-1.7,Graduate
1,17,5,9500,1,144,19,38,9,5,130.7,1,1,0,1,18,8,7,14.85,8,9,8,13.9,-0.3,0.79,Graduate
1,1,2,9147,1,108,1,19,4,4,105.9,1,1,1,0,21,9,4,10.75,5,6,5,11.1,0.6,2.02,Graduate
1,15,1,9556,1,137,19,1,9,4,137,0,1,0,0,19,11,0,0,7,11,2,8.9,1.4,3.51,Enrolled
1,43,1,9130,1,133.1,37,37,9,6,100,0,1,0,0,37,0,0,0,6,0,0,13.9,-0.3,0.79,Dropout
2,1,1,8014,1,121,37,37,9,9,114.4,1,1,0,0,45,14,12,14,7,12,7,7.6,2.6,0.32,Enrolled
1,39,1,9003,19,133.1,37,37,9,10,120,0,0,1,0,38,8,0,0,6,10,0,16.2,0.3,-0.92,Dropout
6,39,1,9991,12,130,37,37,90,90,119,1,0,1,0,55,5,0,0,5,5,0,7.6,2.6,0.32,Dropout
5,39,1,9003,1,133.1,37,37,9,7,110,0,0,0,0,28,17,5,13,6,11,4,13.9,-0.3,0.79,Dropout
5,7,1,9991,2,120,37,37,6,6,120,0,1,0,0,46,12,8,12.375,9,11,5,8.9,1.4,3.51,Graduate
1,1,4,171,1,131,19,19,4,4,119.8,1,1,0,0,22,0,0,0,0,0,0,16.2,0.3,-0.92,Graduate
2,39,2,9670,19,133.1,37,37,9,9,135.6,0,1,0,0,46,10,5,11.4,6,9,4,12.4,0.5,1.79,Dropout
1,39,1,9991,1,100,19,37,5,5,120.7,0,1,0,0,28,9,4,11.25,5,7,4,7.6,2.6,0.32,Enrolled
1,1,3,9085,1,131,37,19,9,8,136.3,1,0,0,0,18,7,3,13,5,8,3,7.6,2.6,0.32,Dropout
1,16,1,171,1,158,38,37,9,9,164.3,1,1,1,1,18,0,0,0,0,0,0,10.8,1.4,1.74,Enrolled
1,1,1,9773,1,146,37,37,9,7,149.2,1,1,1,1,21,6,6,13.5,6,6,6,12.7,3.7,-1.7,Graduate
1,16,2,9070,1,133,1,3,4,2,122.5,1,1,0,0,18,11,1,11,6,11,4,7.6,2.6,0.32,Enrolled
1,43,1,9991,1,120,19,37,3,9,100,0,1,0,0,34,9,0,0,5,10,1,13.9,-0.3,0.79,Dropout
1,17,1,9853,1,119,37,38,9,9,125,1,1,0,1,21,9,5,12,6,8,5,10.8,1.4,1.74,Dropout
1,1,1,9773,1,132,37,19,9,9,131,1,1,0,1,18,8,5,13,6,7,6,15.5,2.8,-4.06,Graduate
1,1,1,171,1,130,29,38,9,8,122,1,1,1,0,20,0,0,0,0,0,0,7.6,2.6,0.32,Graduate
1,1,1,9147,1,132,38,37,7,7,131.3,1,1,0,0,18,8,4,12,5,8,4,9.4,-0.8,-3.12,Enrolled
1,17,2,9119,1,133.1,1,2,3,3,117,1,1,1,0,21,10,5,11.16666667,5,10,3,12.4,0.5,1.79,Enrolled
1,17,1,9254,1,119,37,37,5,4,118,1,1,1,0,19,13,2,10.5,6,11,1,10.8,1.4,1.74,Dropout
1,17,2,8014,1,134,1,19,4,99,126,1,1,1,0,22,7,6,12.66666667,6,6,6,7.6,2.6,0.32,Graduate
1,44,1,9003,39,120,1,19,4,7,120,0,1,1,0,23,6,1,11,6,8,0,15.5,2.8,-4.06,Dropout
1,17,4,171,1,172,3,1,2,10,155.6,1,1,1,0,19,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,1,4,9147,1,120,19,38,5,5,122.8,1,1,1,0,18,6,4,11.5,5,12,2,10.8,1.4,1.74,Enrolled
1,1,3,171,1,129,38,37,9,3,127.3,1,0,1,1,19,0,0,0,0,0,0,9.4,-0.8,-3.12,Dropout
1,17,1,9147,1,118,1,38,9,9,118.4,1,1,1,0,19,10,2,10.5,5,5,4,12.4,0.5,1.79,Enrolled
1,1,1,9670,1,127,1,37,4,9,128.1,0,1,1,0,19,8,4,12.5,5,6,4,7.6,2.6,0.32,Enrolled
1,1,2,9500,1,133.1,37,37,9,9,99,1,1,1,0,22,9,6,12.83333333,8,12,6,16.2,0.3,-0.92,Enrolled
1,1,1,9773,1,164,19,1,9,9,161.2,0,1,1,1,18,7,6,15.57142857,6,7,6,13.9,-0.3,0.79,Graduate
1,17,1,9238,1,136,37,37,7,7,140.9,1,1,1,0,18,10,4,12,6,7,5,9.4,-0.8,-3.12,Dropout
1,17,1,9773,1,117,38,38,9,9,111.1,0,1,1,0,19,6,4,11.25,6,6,3,16.2,0.3,-0.92,Dropout
1,1,4,171,1,131,1,1,0,3,149.9,1,1,1,0,18,0,0,0,0,0,0,11.1,0.6,2.02,Graduate
1,17,6,9670,1,110,1,19,4,10,111.3,0,1,1,0,21,10,6,12.28571429,6,11,4,15.5,2.8,-4.06,Enrolled
1,1,2,9254,1,125,1,19,4,1,121.5,1,1,1,0,18,12,5,11,6,11,3,9.4,-0.8,-3.12,Enrolled
1,44,1,9003,39,120,19,38,6,6,120,1,1,1,0,19,8,6,12.14285714,6,11,5,12.4,0.5,1.79,Graduate
1,39,1,9003,19,133.1,1,19,9,8,120,0,0,1,0,27,11,2,11.5,6,7,0,8.9,1.4,3.51,Dropout
1,53,1,9003,42,130,38,38,9,9,130,1,1,1,0,20,16,11,12.54545455,10,12,8,8.9,1.4,3.51,Enrolled
1,1,5,9254,1,101,3,19,3,9,98.9,1,1,1,0,20,10,4,13,6,6,6,12.4,0.5,1.79,Graduate
1,1,6,9500,1,141,4,3,2,1,136.3,1,1,1,0,18,9,8,12.8875,8,9,8,9.4,-0.8,-3.12,Graduate
1,17,1,9773,1,128,38,19,9,10,125.2,1,1,1,0,18,6,6,12.66666667,6,7,5,12.4,0.5,1.79,Enrolled
